in_reply_to_user_id,id,text,author_id,created_at,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,conversation_id
28338532,1.07115E+18,"@SPVS meeting at Natural Reserve of Guaricica on #AtlanticForest conservation. Researchers and students of @UFPR spoke about #leafhoppers, #birds and #florestrestoration. I am proud to see my young student Juliana talking about #dragonflies https://t.co/",9.31203E+17,2018-12-07T21:17:04.000Z,0,0,0,0,1.07115E+18
9.70803E+17,1.07099E+18,@adriisk @UFPR @LifeAtPurdue Eu ia enfiar os filhote na minha cabeça,8.99785E+17,2018-12-07T10:35:56.000Z,0,0,0,0,1.07086E+18
,1.07086E+18,A dona @UFPR poderia adotar essa ideia aqui da @LifeAtPurdue né https://t.co/kzIynt8dJG,8.99785E+17,2018-12-07T02:11:07.000Z,0,0,0,0,1.07086E+18
1.05589E+18,1.07081E+18,@RicardoRDaRoda1 @UFPR Bora,44966617,2018-12-06T22:42:46.000Z,0,0,0,0,1.07003E+18
,1.0708E+18,so queria saber todas as minhas notas eh dificil @ufpr??,1921868466,2018-12-06T22:18:26.000Z,0,0,0,0,1.0708E+18
,1.07079E+18,"uma prova de 40 questões pra fazer em 90 minutos com questões de raciocínio clínico

mano do céu essa faculdade passa igual um rolo compressor e ces reclamando do tempo no enem
@UFPR",1.05599E+18,2018-12-06T21:24:23.000Z,0,0,0,0,1.07079E+18
44966617,1.07076E+18,@Lecheta @UFPR É minha vez!,1.05589E+18,2018-12-06T19:28:54.000Z,0,1,1,0,1.07003E+18
7.92017E+17,1.07076E+18,@gabyzocaaa @UFPR Clr,1.05589E+18,2018-12-06T19:23:21.000Z,0,0,0,0,1.06975E+18
,1.07073E+18,"Hoje, 4o dia de nossos Diálogos Atlânticos entre a @UFPR e a Uni-Cabo Verde. Imagens de lá e daqui. MUITO BOM! https://t.co/aLsBbCZnPu",4264799115,2018-12-06T17:40:37.000Z,0,0,0,0,1.07073E+18
1917725930,1.07071E+18,@IDIOSSlNCRASIA @UFPR não está fácil,4552201823,2018-12-06T16:07:50.000Z,0,0,1,0,1.07069E+18
4552201823,1.07071E+18,@klysmtsu @UFPR Vivemos a mesma vida,1917725930,2018-12-06T16:03:27.000Z,0,1,0,0,1.07069E+18
,1.07069E+18,estou vivendo ou apenas esperando o resultado da @ufpr?,4552201823,2018-12-06T14:39:45.000Z,2,1,5,0,1.07069E+18
,1.0706E+18,Bom dia! #UFPR❤️,35054532,2018-12-06T09:03:21.000Z,0,0,0,0,1.0706E+18
,1.07059E+18,#UFPR anuncia 12 vagas em concurso para Técnico-Administrativo https://t.co/TRSdL0ouZL #concursonews,1167068047,2018-12-06T08:11:43.000Z,0,0,0,0,1.07059E+18
7.69915E+17,1.07045E+18,"@ufpr me aprovaaaa, por favor",7.69915E+17,2018-12-05T22:53:54.000Z,0,0,1,0,1.07045E+18
,1.07043E+18,Carols já saiu! https://t.co/SLjx89Q4Yi Stories via @tchulim @UFPR @tbemsoubrother #g1 #afp,79121681,2018-12-05T21:42:53.000Z,0,0,0,0,1.07043E+18
,1.07036E+18,Qual a pira da @ufpr ter semanas de estudos se os servidores não liberam as notas nunca? Estudar quando? um dia antes da prova??,257645810,2018-12-05T16:45:46.000Z,0,0,2,0,1.07036E+18
,1.07032E+18,"Concurso #UFPR Técnico Administrativo 2019: Saiu o Edital! Até R$ 4.180,66! https://t.co/Gpmxp3cVD7",1583051330,2018-12-05T14:29:14.000Z,0,0,0,0,1.07032E+18
,1.0703E+18,"The Federal University of Parana (@UFPR) has launched an entrance exam exclusively for refugees and people with humanitarian visas in Brazil. To take part in the exam, students must validate their high school diplomas in Brazil. https://t.co/FB2K4DDVQ3",8.76864E+17,2018-12-05T12:57:54.000Z,0,0,4,0,1.0703E+18
86068445,1.07029E+18,"Agora só falta passar novamente no vestibular, ajuda nois @UFPR",86068445,2018-12-05T12:07:22.000Z,0,0,0,0,1.07029E+18
27682233,1.07026E+18,@fac_adventista @Insper @feausp @naFAAP @FGV @espm @anhembimorumbi @ufabc @UnisantaOficial @uerjdadepressao @UERJ_oficial @uff_br @ufrj @uniderpfm103 @RadioEmFocoUCDB @ufmsbr @dceuems @ufmgeducativa @UFPR @ufrgsradio @AscomUFPE https://t.co/4CSrH1oa7E,399642477,2018-12-05T10:24:35.000Z,0,0,0,0,1.07026E+18
,1.07025E+18,"Só pelo dentista, enquanto ainda dá (at @UFPR - Universidade Federal do Paraná in Curitiba, PR) https://t.co/jLZy5JHOpQ",71304458,2018-12-05T09:24:52.000Z,0,0,0,0,1.07025E+18
,1.07024E+18,Estamos muito orgulhosos de fazer parte deste time da @playthegame_org e @UFPR . Ter a parceria de @JensSejerA é imprescindível para estarmos alinhados com as melhores práticas mundiais de governança para o esporte. Obrigado! https://t.co/kJGQimXrW7,1928061260,2018-12-05T08:38:14.000Z,0,0,5,0,1.07024E+18
2492794404,1.07024E+18,@JensSejerA @soudoesporte @timebrasil @UFPR @luisfelipemmb @playthegame_org Dear Jens! Thank you for your brilliant participation! I hope to see you soon! @ieufpr,49599798,2018-12-05T08:35:18.000Z,0,0,4,0,1.06558E+18
,1.07003E+18,"Hey @UFPR você acaba de ter um novo doutorando aprovado!

EU ! ❤️

BICHO
SOCORRO
A FICHA NÃO CAIU
DOUTORANDO UFPR 2019 ! https://t.co/6X9booaUxO",44966617,2018-12-04T19:02:31.000Z,0,1,6,1,1.07003E+18
,1.07E+18,"2o dia dos Diálogos Atlânticos entre a @UFPR e a Uni-Cabo Verde. Palestra da Ilha de Santiago transmitida para Curitiba! Com a palavra, Profa. Maria de Lourdes Gonçalves, de CV. Amanhã, tem mais. Daqui para lá! https://t.co/LlWA9uJvyb",4264799115,2018-12-04T17:09:15.000Z,0,0,0,0,1.07E+18
,1.06999E+18,#ufpr https://t.co/EmyQw4ga2X,32271877,2018-12-04T16:04:00.000Z,0,0,0,0,1.06999E+18
,1.06994E+18,"Marcos Corretor compartilhou um vídeo.
@#Não precisou estudar na @usponline - @Campus @UFSCar - @UniversidadeFederal #UFBA #UFC #UFMA #IFSP #UNIFESP @UNICAMP #UNICAMP #ITA #UFRGS #IFRS #UFSC #IFSC #UFPR #UTFPR #UFRJ @ufrj 
@UFBrazil  
https://t.co/wCFAWAoTZF https://t.co/GppVKQiOXk",3663975801,2018-12-04T12:49:41.000Z,0,0,0,0,1.06994E+18
,1.06993E+18,Sua vitória é construída aqui todos os dias! #CursoGenius #CursoPreparatório #sucesso #vitória #aprovação #cmc #cpm #ufpr https://t.co/ciL7Rzij4A,7.02532E+17,2018-12-04T12:09:12.000Z,0,0,0,0,1.06993E+18
,1.06974E+18,🎄 Árvore de Natal da Biblioteca de Ciências Humanas na Reitoria - @UFPR. Boniteza! https://t.co/9jcOj5aTTd,266786809,2018-12-03T23:43:57.000Z,5,0,79,1,1.06974E+18
,1.06974E+18,O resultado da @UFPR e só dia 11/01 https://t.co/TkmbK6zKJ6,478792051,2018-12-03T23:32:09.000Z,2,0,3,0,1.06974E+18
302319452,1.0697E+18,@hemmnesia @UFPR @UFSC @souzaperin socorro eu quero me dividir ao meio pra estudar nas duas agora,2980701743,2018-12-03T21:09:15.000Z,1,0,2,0,1.06938E+18
28217357,1.06967E+18,"@UFSC @UFPR @souzaperin SHIPPO MUITO
a que Ponto eu cheguei",1917725930,2018-12-03T19:10:42.000Z,0,0,3,0,1.06938E+18
23978439,1.06967E+18,"@UFPR terá processo seletivo anual com 1⃣0⃣ vagas suplementares específicas para refugiados e imigrantes 🎓
https://t.co/ZQZbL87IYS",200089758,2018-12-03T18:50:20.000Z,3,0,6,1,1.06967E+18
,1.06966E+18,"Curitiba, cotidianamente cinza e linda... #ufpr #rodagigante #cwb #Parana #Brazil #curitibasualinda #curitiba #curitilover #natal #merrychristmas em Prédio Histórico da UFPR https://t.co/6ODJ3wuvXB",2770576744,2018-12-03T18:34:42.000Z,0,0,0,0,1.06966E+18
23978439,1.06966E+18,@UFPR terá processo seletivo anual com 1⃣0⃣ vagas suplementares específicas para refugiados e imigrantes 🎓https://t.co/ZQZbL87IYS,200089758,2018-12-03T18:27:50.000Z,0,0,2,0,1.06966E+18
,1.06964E+18,"Estudos internacionais, um deles contou com trabalhos do pesquisador Felix Sharipov da @UFPR, definiram uma nova unidade de temperatura Kelvin, a escala base de temperatura #fisica #temperatura #CNPq #pesquisacientifica #trabalhojunto https://t.co/oCKU6dj4Kc",344956335,2018-12-03T17:10:07.000Z,8,0,24,0,1.06964E+18
23978439,1.06962E+18,"@UFPR @souzaperin Nós somos migas, Bia. 
Tá tudo certo! 😉",28217357,2018-12-03T15:58:11.000Z,1,2,17,1,1.06938E+18
,1.06961E+18,"Universidade Federal do Sul da Bahia (@UFSB_OFICIAL); 5
Universidade Federal do Paraná (@UFPR); 3
Universidade Federal Rural de Pernambuco (@UFRPEOnline); 2",8.0107E+17,2018-12-03T15:02:00.000Z,0,0,0,0,1.06961E+18
,1.0696E+18,"[EVENTO] Expressão Gráfica como ferramenta para divulgação científica e engajamento social

HOJE (3/12/18) 14:30h - 16:30h - Bate-Papo no Interarte III 

Local: SEPT (@UFPR) - Sala C14 (R. Dr. Alcides Vieira Arcoverde, 1225 

https://t.co/SdBH4Up37h https://t.co/fUeHRPHmVD",17897953,2018-12-03T14:41:39.000Z,0,0,0,0,1.0696E+18
,1.06953E+18,12 dias pra nota da @ufpr sos,1021198368,2018-12-03T09:50:37.000Z,1,0,3,0,1.06953E+18
23978439,1.06936E+18,@UFPR será se não rola divulgar as notas antes do dia 14 por favor nunca pedi nada,4002767494,2018-12-02T22:30:53.000Z,0,0,0,0,1.06936E+18
,1.06921E+18,O nova da segunda fase da @UFPR sai bem no dia do meu aniversário.,243173367,2018-12-02T12:26:34.000Z,0,0,0,0,1.06921E+18
,1.06902E+18,Natal em Curitiba na Praça Santos Andrade#brasil #curitiba #natal #christmas #christmaslights #hojecuritiba #citylights #natalemcuritiba #pracasantosandrade #ufpr #federaldoparaná em… https://t.co/Bz6ZS4tfym,8.95953E+17,2018-12-02T00:24:37.000Z,0,0,0,0,1.06902E+18
1.04105E+18,1.06902E+18,@LeticiaBail @UFPR e real isso?,1.00017E+18,2018-12-01T23:50:58.000Z,0,0,0,0,1.06894E+18
,1.06901E+18,Praça Santos Andrade esse Natal 🎄 está lindo em Curitiba #brasil #curitiba #pracasantosandrade #luzes #universidadefederaldoparana #ufpr #christmas #natalcuritiba em Praça Santos Andrade https://t.co/DTG73qN3dk,8.95953E+17,2018-12-01T23:10:29.000Z,0,0,0,0,1.06901E+18
,1.06899E+18,Tô tão focada na @UFPR que o papel de parede do WhatsApp é o prédio histórico,2847340929,2018-12-01T22:20:18.000Z,0,0,3,0,1.06899E+18
1.04105E+18,1.06895E+18,@LeticiaBail @UFPR Meu sonho de princesa é andar na roda gigante junto com a @,2564065887,2018-12-01T19:22:38.000Z,0,0,1,0,1.06894E+18
,1.06888E+18,#UFPR tem jornalismo no campus eu troco de universidade na hora!!(,295343648,2018-12-01T14:49:52.000Z,0,0,0,0,1.06888E+18
23978439,1.06888E+18,"@UFPR CIENTISTAS BIOTERRORISTAS estão usando Nanotecnologia remotamente para controlar as pessoas dentro do cérebro📡no Rio de janeiro
Acredito que tudo isso que está acontecendo,vem de um setor do Ministério da ciência e tecnologia inovação e co",1.00706E+18,2018-12-01T14:40:59.000Z,0,0,0,0,1.06888E+18
,1.06887E+18,"1 ano Curitiba, já está na hora de voltar ❤️
.
.
.
.
.
.
.
.
.
.
.
.
.
.
. 
#curitiba #paraná #ufpr #largodaordem #sonhodenatal #palacioavenida #coral #coraldenatal #magiadenatal #natal em… https://t.co/eJerts2vfJ",78178016,2018-12-01T14:00:06.000Z,0,0,0,0,1.06887E+18
,1.06868E+18,#ufpr https://t.co/gKRMj3Xdgc,1.04804E+18,2018-12-01T01:23:38.000Z,0,0,0,0,1.06868E+18
23978439,1.06863E+18,@UFPR ora ora também faço aniversário dia 19 de dezembro 🤔 não acredito em coincidências... nascemos uma pra outra! me aprovaaa,1021198368,2018-11-30T22:11:29.000Z,0,0,2,0,1.06822E+18
8.94194E+17,1.06859E+18,@tmafer1 @UFPR @_vitorbub KKKKKKK,7.86729E+17,2018-11-30T19:55:52.000Z,0,0,0,0,1.06858E+18
23978439,1.06859E+18,@UFPR @_vitorbub Kkkkkkk não passou nem agulha agora Vitor hhahahah,7.86729E+17,2018-11-30T19:38:30.000Z,0,1,2,0,1.06858E+18
8.47511E+17,1.06859E+18,"@_vitorbub @UFPR Pia fiquei duas horas na fila e não consegui ingresso pqp, to mt puto kkkk",7.86729E+17,2018-11-30T19:38:04.000Z,0,0,0,0,1.06858E+18
7.86729E+17,1.06859E+18,"@guidellinho Pior que o da @UFPR. Brincadeira! Me aprova sua linda, eu te amo
❤️",8.47511E+17,2018-11-30T19:30:36.000Z,0,2,1,0,1.06858E+18
23978439,1.06854E+18,@UFPR,1.06854E+18,2018-11-30T16:08:40.000Z,0,0,0,0,1.06854E+18
,1.06854E+18,"[A importância da biomassa para geração de energia elétrica]

Texto de divulgação produzido por alunos de graduação em Engenharia Elétrica da @UFPR, uma iniciativa do projeto de extensão Ciência para Todos 

https://t.co/Aja683ybVO https://t.co/3H5zdIRfA3",17897953,2018-11-30T16:02:25.000Z,0,0,0,0,1.06854E+18
,1.06844E+18,"With colleagues from Brazil, led by Eric Smidt (Universidade Federal do Paraná @UFPR), and USA (@UF and Marie Selby Bot Gardens), Mark Chase #highlycited2018 @kewscience is an author of a new paper @BotJLinnSoc on the Ornithocephalus group of Neotropical orchids https://t.co/aWCIpKySVd",454822321,2018-11-30T09:54:02.000Z,1,0,5,1,1.06844E+18
,1.06844E+18,"Último, sim! (at @UFPR - Universidade Federal do Paraná in Curitiba, PR) https://t.co/Mdrj3GU0ie",71304458,2018-11-30T09:44:15.000Z,0,0,0,0,1.06844E+18
61926094,1.06832E+18,"@joaoguimariano @UFPR Hahaha só digo pra aproveitar, muito. Tire todo o proveito que puder, mas forme um dia e não jubile hahahah vai sentir falta",71304458,2018-11-30T01:29:37.000Z,0,0,1,0,1.06831E+18
,1.06831E+18,"Não sei o que pensar sobre o dia de amanhã. Não sei se tenho emocional bem ajustado pra esse momento. É quase uma década, os melhores anos da minha vida envolveram o poli e a @UFPR. Será um dia especial, mas duro.",71304458,2018-11-30T01:21:16.000Z,0,2,0,0,1.06831E+18
,1.06829E+18,#UFPR 😍 https://t.co/xDH9wkK5SZ,35054532,2018-11-30T00:05:08.000Z,0,0,0,0,1.06829E+18
,1.06822E+18,Imperdível evento interdisciplinar entre Brasil e Cabo Verde! Ainda há vagas. @UFPR https://t.co/ijPXscVv4O,4264799115,2018-11-29T18:50:43.000Z,0,0,2,0,1.06822E+18
,1.0682E+18,"Modern agribusiness and agroindustry requires advanced features for greater quality, productivity + variety in the future. Prof. Amaro dos Santos of @UFPR will host a discussion about Smart Farming &amp; Agro 4.0 in Session 6 (of 12) of #VirtualWT18. #AFO2018 https://t.co/HuM29C8Udc https://t.co/HoCIBVkunL",52038769,2018-11-29T18:02:00.000Z,1,0,4,0,1.0682E+18
23978439,1.06819E+18,@UFPR https://t.co/C9NHlSwUgc,8.40644E+17,2018-11-29T17:17:23.000Z,0,0,0,0,1.06819E+18
3351410643,1.06817E+18,@AnaGeller_ @UFPR amei te conhecer gatinha 💙,2778506122,2018-11-29T15:38:28.000Z,0,0,0,0,1.06803E+18
,1.06812E+18,"Aquele desespero de fim de semestre! Mas como eu sou apaixonada por isso, eu nem sinto dor. Só cansaço mesmo, pois dormir é perder tempp! 😁😂 #biotecnologia #bioinformatica #ufpr https://t.co/cJLntbpOCP",6665802,2018-11-29T12:41:56.000Z,1,3,26,0,1.06812E+18
,1.06812E+18,Universidade Federal do Paraná (@UFPR); 8,8.0107E+17,2018-11-29T12:32:21.000Z,0,0,0,0,1.06812E+18
,1.06812E+18,Cenário Nacional e Regional da Bioenergia - iniciativa do projeto de extensão Ciência para Todos da @UFPR para a Popularização e Divulgação da Ciência e Tecnologia. Confira: https://t.co/BOcpFri3BK https://t.co/J4JKuUbuVw,17897953,2018-11-29T12:26:47.000Z,0,0,0,0,1.06812E+18
,1.06812E+18,O líder em aprovação você conhece: #CursoGenius #CursosPreparatório #ColégiosMilitares #cpm #cmc #vestibular #ufpr https://t.co/3M7DkY2ueI,7.02532E+17,2018-11-29T12:11:14.000Z,0,0,0,0,1.06812E+18
,1.06811E+18,"Essa merece story e feed, desculpa amigos! Calourinha 2019, sinto que coisas boas vão vir dessa graduação. 
.
.
.
#letras #ufpr2019 #ufpr em Curitiba, Brazil https://t.co/W1TO9aaD44",636665944,2018-11-29T12:05:24.000Z,0,0,1,1,1.06811E+18
23978439,1.06797E+18,@UFPR @liffeinvenus Vcs podiam lançar tipo... amanhã https://t.co/9v4KnBaMji,8.77573E+17,2018-11-29T02:27:47.000Z,0,0,2,0,1.06792E+18
3857631125,1.06794E+18,@SirLuzbel @UFPR Seria meu sonho https://t.co/TjM5dIPSuq,478792051,2018-11-29T00:20:24.000Z,0,0,0,0,1.06792E+18
23978439,1.06794E+18,@UFPR @liffeinvenus Bem que a UF poderia ser boazinha e adiantar a data né?,3857631125,2018-11-29T00:16:00.000Z,1,1,2,0,1.06792E+18
3002510405,1.06793E+18,@Luuh_Piress @UFPR Simmmmmmm,478792051,2018-11-29T00:13:41.000Z,0,0,0,0,1.06792E+18
23978439,1.06793E+18,@UFPR @liffeinvenus É muito tempooooo https://t.co/n9mwJ0Yngz,3002510405,2018-11-29T00:13:15.000Z,0,1,0,0,1.06792E+18
23978439,1.06793E+18,@UFPR Até dia 12 https://t.co/wnX09h23kp,478792051,2018-11-29T00:11:03.000Z,0,0,0,0,1.06792E+18
,1.06792E+18,Eu não aguento até dia 12/01 @UFPR https://t.co/zWjOqgeG6y,478792051,2018-11-28T23:04:35.000Z,11,1,28,1,1.06792E+18
,1.0679E+18,"Ser Téssera, na cena, fora, na edição, na vida/arte.
Ph: alves_christian_01 
.
.
.
.
.
tesseraciadedanca 
#tanz #dance #moderndance #contemporarydance #arts #photography #ufpr em Prédio… https://t.co/u88WCzvvl1",125067490,2018-11-28T22:11:18.000Z,0,0,1,0,1.0679E+18
,1.06787E+18,"Penúltima apresentação (at @UFPR - Universidade Federal do Paraná in Curitiba, PR) https://t.co/hyKalStFoU",71304458,2018-11-28T19:48:25.000Z,0,0,0,0,1.06787E+18
,1.06785E+18,#UFPR😍 https://t.co/R1EqNHlpP0,35054532,2018-11-28T18:49:57.000Z,0,0,0,0,1.06785E+18
23978439,1.06783E+18,@UFPR Se não é a melhor faculdade ❤️❤️,2173961222,2018-11-28T17:07:20.000Z,0,0,1,0,1.06782E+18
,1.06782E+18,Eu tô ansiosa pra ao menos ter uma pista se ano que vem vou ser calourinha da @UFPR! Será que a lista candidato/vaga do PROVAR de reaproveitamento de superior vai sair só na sexta? Assim não aguentoooo. hahaha,636665944,2018-11-28T16:55:21.000Z,0,0,1,0,1.06782E+18
,1.06781E+18,#UFPR #prediohistoricoufpr  #rodagigante #curitiba em Praça Santos Andrade https://t.co/A7foPJCtTO,2578676060,2018-11-28T15:46:21.000Z,0,0,0,0,1.06781E+18
49424262,1.06779E+18,@teacherliley @allistorbionce @petersonrp @UFPR Cisse 💕,49800828,2018-11-28T14:52:18.000Z,0,0,0,0,1.06775E+18
,1.06779E+18,A importância da energia para a agroindústria https://t.co/B9klHo0TCu Produção de alunos do  Projeto de Extensão Ciência para Todos da @UFPR,17897953,2018-11-28T14:31:04.000Z,0,0,0,0,1.06779E+18
,1.06778E+18,"Vários países para criar uma ciência pós-monolingue. O francês, inglês, Russo, italiano, espanhol foram línguas que apesar de sua forte dominação não mataram tanto outros idiomas quanto o português fez. #internacionalização
#latmetrics #BRICS #unesco #ufsc #uff #ufpr https://t.co/28fJ70PnH9",88214618,2018-11-28T14:06:11.000Z,0,0,1,0,1.06778E+18
8.42849E+17,1.06778E+18,@allistorbionce @petersonrp @UFPR Sim!!! Lá no fundo perto dos núcleos tinha xerox,49424262,2018-11-28T13:53:05.000Z,0,1,0,0,1.06775E+18
,1.06778E+18,"16
1,75
42

pelo amor de deus @UFPR me nota, design gráfico 2020",4266038555,2018-11-28T13:39:43.000Z,0,0,2,0,1.06778E+18
,1.06777E+18,Os caras tiraram umas fotos maneira no vestibular mais até agora nada como que faz pra ter elas? @UFPR,2173961222,2018-11-28T13:18:11.000Z,0,0,0,1,1.06777E+18
9.26663E+17,1.06776E+18,@my__lena @UFPR Fala no dm,1.02553E+18,2018-11-28T12:54:33.000Z,0,0,0,0,1.06726E+18
9.26663E+17,1.06776E+18,@my__lena @UFPR Coisa mais linda né ♥️♥️,1.02553E+18,2018-11-28T12:50:30.000Z,0,0,0,0,1.06726E+18
63351063,1.06775E+18,"@petersonrp @UFPR na minha época tinha um xerox dentro do campus mesmo, mas lá numas quebradas perdidas no fim do campus",8.42849E+17,2018-11-28T12:07:52.000Z,0,1,0,0,1.06775E+18
,1.06775E+18,"#QueridoPapaiNoel  Me dá aquela vaguinha na @UFPR que eu to almejando tanto, pode entregar dia 12 de janeiro ok bb",18367682,2018-11-28T11:57:37.000Z,0,0,3,0,1.06775E+18
,1.06775E+18,"Alo você estudante da @UFPR que estuda no Campus de Comunicação (antigo Floresta)!

ONDE VCS TIRAM XEROX OU FAXEM IMPRESSÃO AQUI NESSA REGIÃO??",63351063,2018-11-28T11:50:34.000Z,0,1,0,0,1.06775E+18
67931232,1.0676E+18,"@lutzz_ @UFPR Ahhhhhh, obrigada! 🥰",4928503408,2018-11-28T02:04:33.000Z,0,0,0,0,1.0676E+18
4928503408,1.0676E+18,@e_milysantos @UFPR Boa sortee! Espero que você passe,67931232,2018-11-28T01:55:53.000Z,0,1,1,0,1.0676E+18
,1.0676E+18,ia ficar mais bonita ainda cmg lá dentro @UFPR https://t.co/JRj2O4k6qb,4928503408,2018-11-28T01:51:54.000Z,5,1,28,0,1.0676E+18
,1.06759E+18,"minha cabeça tá desgraçada e ainda é terça feira 
obrigada @UFPR",350511996,2018-11-28T01:39:52.000Z,0,0,2,0,1.06759E+18
,1.06759E+18,Duvido ter universidade mais bonita que a @UFPR https://t.co/o7le5t71oU,67931232,2018-11-28T01:07:18.000Z,54,0,288,16,1.06759E+18
,1.06754E+18,"Tá na hora de marcar a banca! (at @UFPR - Universidade Federal do Paraná in Curitiba, PR) https://t.co/K7rJdgI4N7",155579850,2018-11-27T22:02:55.000Z,0,0,0,0,1.06754E+18
,1.06751E+18,Não vejo a hora de inaugurarem a Roda Gigante ao lado da @UFPR !,636665944,2018-11-27T19:50:24.000Z,0,0,6,0,1.06751E+18
268402055,1.0675E+18,"@estela_mps @UFPR Era essa questão sim, achei uma sacanagem",152475481,2018-11-27T19:34:16.000Z,0,0,0,0,1.06747E+18
,1.0675E+18,"I'm at @UFPR - Edifício Dom Pedro II in Curitiba, PR https://t.co/5gXKX5kykm",250646851,2018-11-27T19:23:02.000Z,0,0,0,0,1.0675E+18
268402055,1.0675E+18,@estela_mps @UFPR Vc tbm vai entrar com recurso ? No edital eles pediam um capítulo específico de um livro e na prova cobraram outro capítulo do livro 😫,152475481,2018-11-27T19:09:12.000Z,0,1,0,0,1.06747E+18
,1.06748E+18,Eu só quero saber quando sai o resultado da @UFPR,1104516198,2018-11-27T18:02:11.000Z,0,0,0,0,1.06748E+18
23978439,1.06747E+18,@UFPR quando que vai estar liberado no site de núcleo de concursos pra entrar com recurso sobre uma questão da prova específica ?,152475481,2018-11-27T17:40:39.000Z,0,1,0,0,1.06747E+18
38733808,1.06747E+18,"@ufrj @dceufrj @comunicaUNIRIO @DCEUNIRIO @Unigranrio @AscomUFPE @dceufpel @UFPR @dceufpr @UFPA_Oficial @radiowebufpa @dceufpa @ufmg @ufmgeducativa @DCEUFMG @dceufmg1 @unb_oficial @dceunb @UniCEUB_Oficial @VarjaoDCECEUB @alunonline @AlemRede 

Estágio pa",399642477,2018-11-27T17:25:46.000Z,0,0,0,0,1.06747E+18
,1.06743E+18,Acabei de ser entrevistado na UniFm 94.5 sobre a Iniciativa Startup Experience da @UFPR. Confira https://t.co/d8VCglCQyW https://t.co/VXJVpR32Rl,17897953,2018-11-27T15:02:17.000Z,0,0,0,0,1.06743E+18
1.01792E+18,1.06743E+18,@mstempczynski @ufpr nos permita fazer isso pfvr,3383316605,2018-11-27T14:57:00.000Z,0,0,0,0,1.06743E+18
3002510405,1.06743E+18,@Luuh_Piress @UFPR E vai!,3242410677,2018-11-27T14:45:38.000Z,0,0,0,0,1.06742E+18
,1.06742E+18,pq a @UFPR não posta uns bichinho fofinho p anima a galera no fim do semestre,1.06558E+18,2018-11-27T14:06:29.000Z,0,0,0,0,1.06742E+18
,1.06742E+18,Eu quero muito terminar o dia 11 de janeiro me sentindo um nojo 👩🏻‍⚕️🐩@UFPR,3002510405,2018-11-27T13:50:28.000Z,0,1,2,0,1.06742E+18
,1.06741E+18,https://t.co/ddnRrkjngA Especialistas do Centro de Estudos do Mar da @UFPR acreditam que as #tartarugasgigantes encontradas mortas no litoral do #Paraná foram capturadas por barcos de #pescaindustrial. Já são 9 casos em 20 dias. Informações do jornal @gazetadopovo,3298453525,2018-11-27T13:44:00.000Z,3,0,2,1,1.06741E+18
,1.06739E+18,"Orgulho de ser Federal!!! #UFPR 
#gestaodainformacao #cagi #identifique em UFPR - Setor de Ciências Sociais Aplicadas https://t.co/MkOEtJ5bIE",100526850,2018-11-27T11:58:43.000Z,0,0,0,0,1.06739E+18
23978439,1.06737E+18,"@UFPR coloca logo a listagem de candidato/vaga do #PROVAR de reaproveitamento de superior, nunca te pedi nada.",636665944,2018-11-27T10:32:16.000Z,0,0,0,0,1.06737E+18
,1.06736E+18,Veja as provas da 2ª fase do Vestibular 2018/2019 da @UFPR https://t.co/dtyKg8Nerp,19546125,2018-11-27T10:05:05.000Z,0,0,0,0,1.06736E+18
,1.06726E+18,"Cara, corrigi minha prova de biologia com meu prof, simplesmente arrasei nela, obrigado pela prova linda @UFPR, me aguardem aí ano que vem ♥️",1.02553E+18,2018-11-27T03:14:15.000Z,0,0,5,0,1.06726E+18
4884770219,1.06724E+18,@Mathias_G4briel Tô triste que faltou 2 pra responder eu quero explodir essa @UFPR,628530401,2018-11-27T02:19:38.000Z,0,0,0,0,1.06706E+18
,1.06723E+18,Nem acabou o semestre ainda e a @UFPR já divulgou o calendário de 2019 socorroooooo,3376184572,2018-11-27T01:41:59.000Z,0,0,2,0,1.06723E+18
,1.06723E+18,"Eis a 2a Fase da #UFPR. O grau de dificuldade foi bom e a abrangência, se considerar o que foi cobrado também na 1a fase, fica satisfatória pensando na avaliação de um candidato da área de… https://t.co/6rq8YTY3cl",79074964,2018-11-27T01:30:17.000Z,0,0,0,0,1.06723E+18
,1.06722E+18,"Agora vou ficar só rezando pra ser parte da universidade mais bonita do Brasil @UFPR me passa por favor, eu ajudo no que precisar de trabalho aí se vc me passar (carrego caixa,material,estante)",1.00342E+18,2018-11-27T00:39:15.000Z,0,0,3,0,1.06722E+18
1.02548E+18,1.06721E+18,@JHOSmasfalaDIOS @UFPR desculpa miga,3326833113,2018-11-27T00:08:30.000Z,0,0,0,0,1.06718E+18
,1.0672E+18,"O curso de Publicidade e Propaganda da @UFPR é o 11° melhor curso do país de acordo com o Ranking de Universidades do Brasil, da @folha!
Subimos 11 posições desde o último ranking!
#orgulhodeserufpr https://t.co/jkY742hNzc",52543978,2018-11-26T23:52:25.000Z,0,0,4,0,1.0672E+18
3249007486,1.0672E+18,@CXlXnX0 @UFPR Se prepara pq aquela lama fede hahahaha ❤,603863553,2018-11-26T23:51:17.000Z,0,0,1,0,1.06719E+18
