conversation_id,id,public_metrics/retweet_count,public_metrics/reply_count,public_metrics/like_count,public_metrics/quote_count,author_id,text,created_at,in_reply_to_user_id
1357130580291424258,1357399372703621121,0,1,0,0,34326165,"@JovemDeMeiaIdad @SandraL53264186 @UFPR Mas ela nunca foi usada para curar o covid.
O que todos afirmam é que ela ajuda principalmente no início a doença não se fortificar e o corpo conseguir reagir. Tanto ela quanto azitromicina e ivermectina.",2021-02-04T18:43:24.000Z,1327229417878409216
1357130580291424258,1357393497679138818,0,1,2,0,1327229417878409216,"@SandraL53264186 @UFPR Toda droga tem efeito colateral. Toda.
A gente usa quando os benefícios superam os riscos. 
A hidroxicloroquina eh segura, usada ha décadas, só não cura covid infelizmente. Mas ela eh sim uma droga boa para outras coisas.",2021-02-04T18:20:03.000Z,1349405636036087809
1357130580291424258,1357353015712358407,0,0,4,0,57509824,"@suoliver_rocha @UFPR @jairbolsonaro É só ler a bula dela pra saber dos possíveis malefícios. Nenhuma novidade sobre isso. Como qualquer remédio, ela apresenta efeitos adversos, mas seus benefícios são maiores para doenças como a malária. Não é o caso pra Covid, já que foi mostrado a ineficácia dela nessa doença",2021-02-04T15:39:12.000Z,1141525378198122497
1357130580291424258,1357342647375962115,0,0,4,0,880492385217765376,"@suoliver_rocha @UFPR @jairbolsonaro pra malária ele serve, oras. e pra malária, muito provavelmente tenha mais benefícios do que o contrário, pra quem precisa. o que tá dito ali é que não serve pra covid-19, muito menos como tratamento precoce.",2021-02-04T14:57:59.000Z,1141525378198122497
1357318847955673092,1357318847955673092,3,1,0,0,1354487502011301992,"Pesquisadores da @UFPR estão desenvolvendo uma vacina contra o #coronavirus com 100% de insumos nacionais. 

Fonte: @Tec_Mundo",2021-02-04T13:23:25.000Z,
1357130580291424258,1357289498405650437,0,0,14,0,1139035966813945857,"@SandraL53264186 @UFPR Veja, p as doenças reumáticas está indicado e trás mais benefícios do q malefícios, já p covid-19 não é indicado e nenhum estudo clínico demonstrou efeito satisfatório!",2021-02-04T11:26:48.000Z,1349405636036087809
1357130580291424258,1357275835154235392,0,3,3,0,1141525378198122497,"@UFPR Então, antes, quando esse remédio era usado para combater a malária, não havia estudos sobre ele, o mesmo era usado sem saber dos malefícios, ou ele só começou a fazer mal depois que o presidente @jairbolsonaro começou a defender seu uso para tratamento precoce à covid-19?",2021-02-04T10:32:30.000Z,23978439
1357130580291424258,1357256535999709186,0,0,1,0,39800567,"@bombom_adriano @UFPR Jovem, quem falou em covid?
Se o presidente que você odeia tentou vender como algo salvador, não justifica esse ativismo travestido de ciência que quer demonizar um medicamento com mais de 40 anos de uso e extremamente seguro.

Procure ajuda, existe mundo além Bolsonaro.",2021-02-04T09:15:49.000Z,1333572290131464192
1357130580291424258,1357249178532012036,2,0,9,0,1244310937965932545,@AndreCaon @UFPR https://t.co/wLIkkN5bdt já existe uma discussão que pode valer a pena conhecer,2021-02-04T08:46:35.000Z,145513800
1357130580291424258,1357209637234368512,0,1,2,0,1292538655404429313,"@Juliana85383855 @arturbertol @UFPR Não sei se é burrice ou preguiça de ler. Uma coisa é tô tomar cloroquina pra lupus, outra é tomar pra covid. Pra uma doença o remédio funciona, pra outra não, saca? Diz pro gado aí tomar aspirina, ou fluconazol pra ver se a lupus vai melhorar.",2021-02-04T06:09:27.000Z,1199511581723373573
1357130580291424258,1357176515553865729,0,1,5,0,1333572290131464192,"@arturbertol @UFPR Anvisa: Não há remédio pra coronavírus.
OMS: Há riscos no tratamento com cloroquina.
Artur: Mas que ativismo é esse? Eu tomo há anos PRA UMA DOENÇA QUE NÃO É COVID.",2021-02-04T03:57:51.000Z,39800567
1357075568907456519,1357075568907456519,1,0,3,0,1316929064771473409,"Em fase pré-clínica, vacina da UFPR pode ser produzida totalmente no Brasil https://t.co/RlF1Q8YoKW #universidade #vacina #ciencia #universidadepublica #universidadefederal #ufpr",2021-02-03T21:16:43.000Z,
1357057419130646531,1357057419130646531,2,0,2,0,2674564802,"Ainda na fase pré-clinica (anterior aos testes em humanos), a vacina contra a #COVID19 da @UFPR poderá ser produzida com 100% de insumos nacionais!

E viva a balbúrdia! 

https://t.co/fD5iPyjJn9",2021-02-03T20:04:36.000Z,
1356804317278318594,1356804317278318594,0,0,2,0,165796926,"Ler “vacina da @UFPR” quase me fez chorar 
O orgulho da Universidade Pública, na moral ♥️♥️♥️

https://t.co/DXQkVihphV",2021-02-03T03:18:52.000Z,
1356609996604268547,1356609996604268547,2,0,15,1,184921778,"Juntas na campanha de conscientização e mobilização para a vacinação contra a Covid-19. #TodosPelasVacinas #VacinaSim #CienciaPR
@UnesparOficial @Unioesteoficial @UENPOficial  @UEMaringa @unicentropr @oficialuepg @UFPR @UNILA @UTFPR_ IFPR @PUCPRoficial FUNPAR @setipr @fundacao https://t.co/d4Y4gmKig9",2021-02-02T14:26:42.000Z,
1355165759287259139,1355165759287259139,39,0,214,3,30988576,"Faixa “Vacina é ciência, vacina é vida” é colocada na @UFPR. O ato tem grande significado, já que é a ciência que está começando a virar o jogo contra a pandemia. Os organizadores também colocaram 2550 rosas que representam os mortos pela Covid-19 em Curitiba. https://t.co/CJvv18RpbB",2021-01-29T14:47:49.000Z,
1354915913372487683,1354915913372487683,0,0,3,0,1167470918194663424,O ensino remoto pode funcionar muito bem! Orgulho de nossos alunos @UFPR. Como a Covid-19 afeta o cérebro? Respostas dos alunos Medicina - UFPR https://t.co/z6CfRVKOeC via @YouTube,2021-01-28T22:15:01.000Z,
1354786979557339143,1354786979557339143,0,0,8,0,1057009225325600773,"Ufpr perfeita, faz testagem de covid gratuita p alunos e familiares, não usa aquele cotonete diabólico (apesar de ser pcr ainda assim) e o resultado sai no dia seguinte... te amo @UFPR entenda",2021-01-28T13:42:41.000Z,
1354149500328275968,1354149500328275968,2,0,3,0,78462426,"Emocionante homenagem do Movimento Levante @movlevante às vítimas da COVID-19.

MEMORIAL ÀS VITIMAS DA COVID-19 na Faculdade de Direito da Santos Andrade @UFPR. Cada fita é Uma homenagem: https://t.co/SZiHVKFOH2",2021-01-26T19:29:34.000Z,
1354094639691792386,1354094639691792386,0,0,4,0,157443252,Acabei de fazer o exame de covid para assintomáticos. Parabéns a @UFPR pela pesquisa!,2021-01-26T15:51:34.000Z,
1354074873413382145,1354074873413382145,10,2,104,3,30988576,"Memorial na @UFPR 
Curitiba perdeu 2.549 pessoas para a  Covid-19 até o dia 23, pessoas que não são números. São histórias que se encerraram cedo demais. Uma homenagem à todas as vidas que perdemos. A linha de frente, à ciência que trabalha incansavelmente por uma solução. https://t.co/RjHXuev8zK",2021-01-26T14:33:01.000Z,
1354036992493944842,1354036992493944842,0,0,2,0,1325984979944402944,Já aqui pra montar o memorial #Curitiba: Memorial vai homenagear as vítimas da covid-19 em Curitiba https://t.co/P6u9vIkogj #covid19 #memorialCovid19cwb #Curitiba #MovLevante #solidariedade #UFPR #coronavirus https://t.co/7G8GRFjaoy,2021-01-26T12:02:30.000Z,
1353817583481401345,1353817583481401345,3,0,5,0,1254851557314768898,Memorial irá homenagear vítimas da Covid-19 em Curitiba https://t.co/700e2apue1 via @pluraljorbr #UFPR,2021-01-25T21:30:39.000Z,
1353802677642264576,1353802677642264576,2,0,4,0,39990331,Memorial irá homenagear vítimas da Covid-19 em Curitiba https://t.co/NoyKDrlJ4H  #covid19 #coronavirus #Curitiba #UFPR #movLevante #Memorial,2021-01-25T20:31:25.000Z,
1353802398419070977,1353802398419070977,0,0,0,0,1325984979944402944,"Memorial vai homenagear vítimas da Covid-19 em Curitiba
https://t.co/Y959CkQtie
#covid19 #memorialCovid19cwb #Curitiba #MovLevante #solidariedade #UFPR #coronavirus",2021-01-25T20:30:18.000Z,
1353799471419846656,1353799471419846656,0,0,0,0,1325984979944402944,#Curitiba: Memorial vai homenagear as vítimas da covid-19 em Curitiba https://t.co/P6u9vIkogj #covid19 #memorialCovid19cwb #Curitiba #MovLevante #solidariedade #UFPR #coronavirus,2021-01-25T20:18:41.000Z,
1353799007089340416,1353799007089340416,0,0,0,0,1237626309108535297,#Curitiba: Memorial vai homenagear as vítimas da covid-19 em Curitiba https://t.co/PGK2dNYa5K #covid19 #memorialCovid19cwb #Curitiba #MovLevante #solidariedade #UFPR #coronavirus,2021-01-25T20:16:50.000Z,
1353798956204122115,1353798956204122115,0,0,0,0,1173289890169184256,#Curitiba: Memorial vai homenagear as vítimas da covid-19 em Curitiba https://t.co/wzUebvl6kG #covid19 #memorialCovid19cwb #Curitiba #MovLevante #solidariedade #UFPR #coronavirus,2021-01-25T20:16:38.000Z,
1353798895860649984,1353798895860649984,0,0,1,0,39990331,#Curitiba: Memorial vai homenagear as vítimas da covid-19 em Curitiba https://t.co/fylBCHqSPo #covid19 #memorialCovid19cwb #Curitiba #MovLevante #solidariedade #UFPR #coronavirus,2021-01-25T20:16:23.000Z,
1352323286559031296,1352323286559031296,0,1,4,0,1334897483642793991,"Nessa semana histórica marcada pelo início da vacinação no Brasil, relembramos o episódio do Primeira Pesquisa que mostrou a atuação dos estudantes de Medicina da @UFPR que estiveram na linha de frente na pesquisa da vacina contra a Covid-19 no HC.
https://t.co/hUHdv40SoJ",2021-01-21T18:32:51.000Z,
1350916821004804096,1351002181839822849,0,0,2,0,897559399,@emirsader A @UFPR  está desenvolvendo vacina!!!! Iniciando a fase de testes!!!!! Tenho orgulho dessa universidade!!!! https://t.co/rvPGRKRfdv,2021-01-18T03:03:15.000Z,34586817
1350414406354677761,1350422421355057154,0,0,2,1,58818161,"@eumanosilva Faltou um link. @UFPR
https://t.co/IlsY7AfgUK",2021-01-16T12:39:29.000Z,66655828
1348947668496740352,1348947668496740352,0,0,0,0,802160624843321344,Estudo da @UFPR confirma estimativa do gov d 2% de casos assintomaticos de covid. É muita coisa,2021-01-12T10:59:21.000Z,
1347623001165066242,1347623001165066242,0,0,0,0,58538112,"https://t.co/FqpSmWx5ta
#Curitiba #saudecuritiba #quarentneacuritiba #quarentneacuritibana #curitibasualinda #moraremcuritiba #ufpr #ufpr2021 #politicacuritiba #centrodecuritiba #bairrosdecuritiba #universidadespublicas",2021-01-08T19:15:35.000Z,
1347552175296311296,1347574961825849347,0,0,1,0,1258917112334241799,@gabe_mds @UFPR https://t.co/CWQDxGubBg,2021-01-08T16:04:42.000Z,3394849786
1347548245275402241,1347548245275402241,0,0,1,0,3002122738,"Simbora
@UFPR

https://t.co/Nyhy3DWzZn",2021-01-08T14:18:32.000Z,
1346452342820974594,1347528738595106817,0,0,0,0,1264289945180651521,"@BandNewsFMCtba @UFPR Com relação à vacina da COVID 19, será ela uma exigência para participar dos concursos? O concurso da PCPR será mesmo em fevereiro ou corre o risco de ser novamente adiado?",2021-01-08T13:01:01.000Z,39423297
1347337705533935616,1347337705533935616,1,1,0,0,3119735962,"Grande Curitiba não enfrentou a pandemia, só “gerenciou”, afirmam pesquisadores da @UFPR &gt; https://t.co/snPP3ebPD9

Os cientistas sociais analisaram seis meses de dados e de políticas públicas. Confira a pesquisa &gt; https://t.co/icy5Qs6cml",2021-01-08T00:21:55.000Z,
1346886582251479046,1346911080572833795,0,0,4,0,777026493327216640,"@oatila A @UFPR  está fazendo uma balburdiazinha desenvolvendo um medicamento que barra o avanço da Covid.

https://t.co/97UxL8lnh0",2021-01-06T20:06:40.000Z,13769472
1346584184622616581,1346584524239609859,0,0,1,0,2468514168,@UFPR Onde eu desejo estar após o vestibular e o (fdp) COVID:,2021-01-05T22:29:03.000Z,23978439
1345754330981404674,1345754330981404674,1,3,8,1,112786548,"#MaisLidas: O crescimento de casos de covid-19 e o limite no funcionamento do Sistema Único de Saúde (SUS) poderiam ter sido evitados na Região Metropolitana de Curitiba. https://t.co/FbV2pXB8nA

#Coronavírus #covid19 #prefeitos #SUS #Curitiba #UFPR #escalada #TribunaDoParaná",2021-01-03T15:30:10.000Z,
1344621894654455810,1344621894654455810,0,0,0,0,53161078,"Boa notícia também tem que ter: ""Hospital de Clínicas da @UFPR participa de estudo de novo medicamento para tratamento da Covid-19"" --&gt;  https://t.co/18QjC7rbpf É o Molnupiravir, algo similar ao ""Tamiflu"" (que combate o vírus H1N1). https://t.co/yDhcLO3FR5",2020-12-31T12:30:16.000Z,
1342059507539697669,1342061075479621632,1,1,1,0,1230325366486700032,"Governador  @ratinho_jr a nossa UFPR deve ser exaltada!! Espalhe aos 04 ventos a nossa vacina!!
Prefeito @RafaelGreca  a da UFPR é  melhor que a do Butantã, não se venda p @jdoriajr !
#UFPR #Vacina #coronavirus #CoronaVaccine #ChupaDoria
#BUTANTÃ #XôCoronavac",2020-12-24T10:54:29.000Z,1230325366486700032
1340022562043154432,1340022562043154432,4,1,8,1,1251972106335764487,"Vacina contra a covid-19 desenvolvida na @UFPR é comparável à da AstraZeneca/Oxford em resultados pré-clínicos. Saiba mais no fio 🧵 (1/5)

📷 Marcos Solivan/Sucom-UFPR https://t.co/iSOzzjbCxF",2020-12-18T19:54:09.000Z,
1339954661340696576,1339954661340696576,0,0,0,0,27159881,"https://t.co/U6BBJu6IN6

Poxa, mas cadê a baderna, maconha, essas coisas que universitário faz?

#orgulhodeserufpr #UFPR #universidadepública",2020-12-18T15:24:21.000Z,
1339933486283698176,1339933486283698176,1,0,4,0,14379432,"O tipo de balbúrdia que fazem as universidades públicas brasileiras. Viva a @UFPR! ❤
https://t.co/gRyXMUL2hV",2020-12-18T14:00:12.000Z,
1339873043489931264,1339873043489931264,0,0,2,0,59955682,"😷Segundo o Grupo de Pesquisa em Sociologia e Políticas Sociais da @UFPR, ao invés do poder público evitar que o vírus circulasse e infectasse as pessoas, optou por manter o contágio sob níveis considerados toleráveis na Região Metropolitana de Curitiba.
https://t.co/jmBhYkGRdA",2020-12-18T10:00:01.000Z,
1339693287352004611,1339708413631148032,0,0,0,0,1329139905147133953,"@gazetadopovo @UFPR #DitaduraDemocrática 11 paus mandados cagam regras para 210 milhões. Se contar no inferno nem o diabo vai acreditar! Mas é isso aí, banditismo legalizado nos poderes, o curral os colocou lá, então vai vacinar no furico do gado, eles adoram!
https://t.co/NYxbPpl9n8",2020-12-17T23:05:51.000Z,15084884
1339693287352004611,1339693287352004611,2,2,37,0,15084884,. @UFPR consegue resultados animadores em fase pré-clínica de vacina para Covid-19. https://t.co/42AwBNakzZ,2020-12-17T22:05:44.000Z,
1339622634351448065,1339622634351448065,0,0,0,0,137556661,Vacina para Covid-19 desenvolvida na @UFPR induz produção maior de anticorpos que a de Oxford em fase pré-clínica https://t.co/IetXAv2ZEr,2020-12-17T17:24:59.000Z,
1339276648882073603,1339276648882073603,0,2,0,0,1127026472231800832,"Olar povo @UFPR, onde acho formulário de agendamento pro teste de covid para a comunidade acadêmica?",2020-12-16T18:30:10.000Z,
1338560370424864769,1338560370424864769,0,0,8,0,2709871813,"Professora da @UFPR e tesoureira da @APUFPR , Denise Maia morre por covid-19

https://t.co/zXifeJHno6",2020-12-14T19:03:56.000Z,
1338121763549569025,1338121763549569025,1,1,2,0,15236097,"Uma amiga que mora em outro estado, mas que está em Curitiba e com suspeita de COVID vai até o HC da @UFPR, hospital de referência e não é atendida por não ser da cidade. Um hospital, FEDERAL não atende uma paciente que faz parte do SUS! Qual a desculpa? Se não, é xenofobia.",2020-12-13T14:01:04.000Z,
1338061099954913281,1338061099954913281,2,0,5,0,59955682,"O Programa de Pós-Graduação em Sociologia da @UFPR e o IFPR realizarão entre 14 a 17 de dezembro quatro mesas-redondas p/ debater os impactos da COVID-19. Entre os temas: urbanização, políticas públicas, educação e novas sociabilidades. No Youtube, às 19h: https://t.co/x4uBLC2xWk https://t.co/uNl3n0kOi7",2020-12-13T10:00:00.000Z,
1337789435019218952,1337789435019218952,1,0,2,0,112786548,"Serão disponibilizados para a comunidade da UFPR (estudantes, técnicos e docentes) mil testes do tipo RT-PCR, capaz de detectar o material genético do vírus. https://t.co/lAPvAmsjsv

#UFPR #testes #Coronavírus #covid19 #RTPCR #Curitiba #TribunaDoParaná",2020-12-12T16:00:30.000Z,
1336298214899773441,1336298214899773441,1,2,16,0,54394386,Fiz o teste de COVID oferecido como parte de estudo da @UFPR para análise de asintomáticos de membros da comunidade. Contribuímos para pesquisa de ponta oderecida pela universidade e ainda ganhamos segurança para as festas de fim de ano!,2020-12-08T13:14:56.000Z,
1334892316532887554,1334892316532887554,0,0,4,0,297533735,O trabalho que a @UFPR está fazendo com relação aos casos de covid da comunidade interna da universidade é incrível,2020-12-04T16:08:24.000Z,
1334140921131241472,1334140921131241472,1,0,2,0,74146257,UFPR reafirma que pets não são transmissores do novo coronavírus; Pesquisa segue em desenvolvimento e já respondeu algumas dúvidas frequentes 🐶🦠🐱https://t.co/1URplN4Yqe #cãesegatos #pets #UFPR #coronvírus #pesquisa #animais https://t.co/WDnZKLwE2A,2020-12-02T14:22:37.000Z,
1332046042800513024,1332047407127924737,0,1,3,0,55650643,"🔸Nós adoramos uma parceria!! Pesquisadores da PUCPR, da @UFPR e da @fiocruz trabalharam juntos em um estudo pioneiro que usa células-tronco no tratamento de pacientes com a Covid-19. https://t.co/YvpyHNZHs4",2020-11-26T19:43:44.000Z,55650643
1331602535958913024,1331602535958913024,0,0,1,0,708296222105329666,"Cientistas da @UFPR anunciaram a descoberta de um vira-lata e um buldogue francês que testaram positivo pelo exame molecular de RT-PCR, embora eles não tenham desenvolvido sintomas da #COVID19 (nem contaminado seres humanos).
#coronavirus 
 https://t.co/LiN8XDQLNW",2020-11-25T14:15:59.000Z,
1331229483211370496,1331229483211370496,1,0,0,0,67712941,São os primeiros casos em cachorros no Brasil https://t.co/InYNVCDUgd #cães #coronavírus #dcmais #ufpr,2020-11-24T13:33:36.000Z,
1331041863667769344,1331041863667769344,1,0,4,0,162045825,"Pesquisadores da @UFPR  detectam casos de COVID em dois cães.  

https://t.co/VJkOD03o1i",2020-11-24T01:08:04.000Z,
1331031848592543747,1331031848592543747,3,0,12,0,167190766,"Vocês estão sabendo que amanhã no poli lá na rampa do biológicas vai ter realização de exames pra covid para assintomaticos ??? 

Então vai ser das 8h as 18h 
@UFPR",2020-11-24T00:28:16.000Z,
1331005070306136068,1331005070306136068,1,0,2,0,80378191,"#Coronavírus | Curitiba tem primeiros casos de cães confirmados com #Covid19 no país. Segundo o coordenador da pesquisa, feita pela @UFPR, cães e gatos são resistentes ao vírus e não transmitem a doença para serem humanos https://t.co/kispH81PMY 📷Divulgação Pet-Covid https://t.co/obqUmC2xg3",2020-11-23T22:41:52.000Z,
1330900788529553411,1330900788529553411,0,0,0,0,83431349,"Todo mundo esperando de 3 a 5 dias pra sair o resultado do teste de COVID, o meu saiu no mesmo dia. Obrigada @UFPR por ser melhor que os planos de saúde, inclusive.",2020-11-23T15:47:29.000Z,
1330872158369832966,1330872158369832966,2,0,1,0,38244535,Estudo aponta que animais não desenvolvem a Covid-19 e nem transmitem o vírus para humanos. https://t.co/FHCg2abha4 #cachorro #coronavírus #curitiba #paraná #ufpr,2020-11-23T13:53:43.000Z,
1329114395285327872,1329114395285327872,4,0,9,2,886013506398674947,"Conheça o livreto Passatempos Mulheres nas Ciências: Coronavírus, elaborado pelo Projeto Meninas e Mulheres nas Ciências da @ufpr p/ visibilizar o trabalho de mulheres que contribuíram com o desenvolvimento científico sobre o novo #coronavirus. https://t.co/VfWPDEcbY2 #Agenda2030",2020-11-18T17:29:00.000Z,
1326681036529553413,1326681036529553413,0,1,15,0,248347602,"Agora quero exaltar essa universidade maravilhosa q é a @UFPR acabei de ficar um tempão no telefone com a Jussara, enfermeira da casa 3, só pra saber como estou após testar positivo pro covid 🥰🥰",2020-11-12T00:19:42.000Z,
1326283492498399232,1326286921501466639,0,1,0,0,63746761,"@revistagalileu @UFPR Podiam apontar o mapa das doenças cardiovasculares, dengue, Aids, tuberculose, FOME... mas não se morre de mais nada né??? Detalhe... doenças cardiovasculares já mataram mais que o DOBRO de covid-19... #ChegaDessaFarsa",2020-11-10T22:13:37.000Z,20799928
1326283492498399232,1326283492498399232,4,1,45,0,20799928,Pesquisadores da Universidade Federal do Paraná (@UFPR) produziram 14 mapas que apontam situações de risco médio e alto no avanço da doença no estado https://t.co/wPt69Z7msx,2020-11-10T22:00:00.000Z,
1326156404550471681,1326156404550471681,0,0,1,0,830052063891558400,"Laboratório da @UFPR faz testes para verificar se álcool em gel por aí prestam.
E você pode solicitar teste para o produto. Confira como:
https://t.co/ufuTLE6WN4",2020-11-10T13:35:00.000Z,
1325861960244752385,1325861960244752385,2,1,5,0,88020286,"V JGEOTEC

Se inscreva no canal oficial da JGEOTEC 2020: https://t.co/OQbBTg05Dm 

https://t.co/sgZKuxEfFi

@uff_br @ufrj @UERJ_oficial @ufrrjbr @Icict_Fiocruz  
@fiocruz @inpe_mct @usponline @embrapa @UFPR

#COVID19 #coronavirus https://t.co/VPPy2u1nzV",2020-11-09T18:04:59.000Z,
1324552026613862400,1324552026613862400,0,0,4,0,3932886844,"Fiz teste para covid hj, resultado sai em 2 dias. A @UFPR 
disponibilizou testes para a comunidade acadêmica assintomática sem marcar horário e quase sem filas. É importante a testagem. Por nós e pelos nossos. Obrigada Universidade 😙",2020-11-06T03:19:46.000Z,
1323678543847587840,1323678543847587840,1,0,4,0,80378191,"#Coronavírus | Teste aponta irregularidades em 75% de amostras de álcool em gel. Das 28 amostras examinadas pela @UFPR, 21 delas não tinham o teor etílico recomendado https://t.co/kqRvWd3d6c 📷 Marcello Casal Jr/Agência Brasil https://t.co/x2NVxZ6Zrw",2020-11-03T17:28:52.000Z,
1322174954780151810,1322174954780151810,0,0,0,0,1253362956387188736,"🚨 #Notícia 🚨
👉 Após o adiamento devido a pandemia do #coronavírus, as provas do #concurso da #PMPR acontecerão em 28 de março de 2021. A #nova #data foi definida foi após tratativas da corporação e a #UFPR junto à Secretaria de Estado da Saúde.

https://t.co/fyPWDOwYXm",2020-10-30T13:54:08.000Z,
1320559593861402624,1320559593861402624,0,0,0,0,964529078765223936,"Corrida por #vacina nacional contra a #Covid19  tem #Butantan , #Fiocruz , #Unifesp ,  #USP ,  #UFMG e #UFPR em 11 projetos na fase inicial de estudos | Vacina | G1 #coronavirus #Brasil 🇧🇷🇧🇷 https://t.co/Yb0UVK3ufT",2020-10-26T02:55:16.000Z,
1320539982889701376,1320539982889701376,0,0,0,0,25091081,"Pesquisa investiga transmissão de covid-19 entre homens e animais

https://t.co/k5is2gXvAv

#UFPR #Paranoá #Coronavírus #Covid19 #Humanos #Animais #Transmissão https://t.co/pIBQ8YX90t",2020-10-26T01:37:21.000Z,
1320529258972876801,1320529258972876801,0,0,0,1,25891612,Pesquisa sobre transmissão de Covid-19 entre humanos e animais de companhia realizada pela UFPR será pioneira nos países tropicais #COVID19 #UFPR #Balbúrdia https://t.co/mkP9GtoLtV,2020-10-26T00:54:44.000Z,
1320363167982256128,1320363167982256128,0,0,0,0,35604602,"https://t.co/WY9qGIdCSf

Neste mês foi diagnosticado, em uma gata, de Cuiabá (MT), o primeiro caso de covid-19 em animal no país.

#Saúde #Pet #Gato #Covid19 #Coronavírus #Pesquisa #UFPR #SigaMais",2020-10-25T13:54:45.000Z,
1320346122460762113,1320346122460762113,0,0,0,0,134863292,"Pesquisa da UFPR investiga transmissão de Covid-19 entre homens e animais.

https://t.co/cKyswQUOqE
(Foto: Marcelo Camargo/Agência Brasil) 

#pesquisa #COVID19 #animais #infecção #UFPR #Paraná #minasgerais #matogrosso https://t.co/YtCeil8Sy5",2020-10-25T12:47:01.000Z,
1320341854781669378,1320341854781669378,2,0,14,0,14434407,#Coronavírus | Pesquisa da @UFPR investiga se há transmissão de #covid19 entre seres humanos e animais https://t.co/pjSVBO9S80 📷 Marcelo Camargo/Agência Brasil https://t.co/g5B1NqeaMS,2020-10-25T12:30:03.000Z,
1320330743072030725,1320330743072030725,0,0,0,0,82201383,"A @UFPR é uma das seis IFES do Brasil que, está realizando pesquisas em animais domésticos cujos donos testaram + para COVID-19.  O vírus não causa sinais graves nos pets nem há evidência de que possam transmitir a humanos. https://t.co/vrJrRk7Cj5",2020-10-25T11:45:54.000Z,
1319385899482943492,1319386946909687816,2,1,16,0,55650643,"✔️Pesquisadores da PUCPR, da @UFPR e da Fiocruz trabalham juntos em um estudo pioneiro que usa células-tronco no tratamento de pacientes com a Covid-19. Confira: https://t.co/6QfbZHRUtC",2020-10-22T21:15:35.000Z,55650643
1318903928898146307,1318903928898146307,5,0,12,0,708847867683856384,"Qual seria o risco de transmissão da covid-19 para os nossos pets?

É essa pergunta que essa pesquisa da UFPR quer responder! 
@UFPR 
https://t.co/RAJWSYr7Vu #pets #gatos #dog",2020-10-21T13:16:15.000Z,
1318528223907643392,1318528223907643392,0,0,3,0,22151873,"""Tempo de guerra, fomos acionados e respondemos. Trabalho com fauna urbana. Mas na pandemia passei a atender seres humanos"". Professor Biondo, da @UFPR - aula de cidadania. Orgulho!

https://t.co/16RWi6XsnV",2020-10-20T12:23:20.000Z,
1317144225977434113,1317144225977434113,5,1,8,1,1247767788048924674,"A qualidade e a duração do sono das pessoas estão sendo impactadas pela pandemia de COVID-19, causando efeitos positivos e negativos

Conversamos com o Fernando Louzada, pesquisador da @UFPR, que fala sobre os aspectos da pandemia que influenciam o sono

📲https://t.co/lOwan43uU9 https://t.co/ZUUWb2vCHs",2020-10-16T16:43:49.000Z,
1316725085277954049,1316725085277954049,0,1,2,0,83431349,Fui fazer teste de covid na @UFPR e foi horrível mas obrigada,2020-10-15T12:58:18.000Z,
1316374875964088320,1316374875964088320,1,0,4,0,74146257,Covid-19: transmissão interespécies será analisada por estudo. Foco da iniciativa brasileira é na relação entre tutores e pets 😺👨🐶 https://t.co/g1jJ3hW0LT #cãesegatos #Covid19 #transmissão #coronavírus #estudo #UFPR https://t.co/lJ1jo2IqCg,2020-10-14T13:46:42.000Z,
1315381745357914116,1315381745357914116,0,0,1,0,112786548,"Uma equipe da Universidade Federal do Paraná (UFPR) está recrutando cães cujos donos testaram positivo para coronavírus! https://t.co/YL8LbCV9y4 

#UFPR #cães #cachorro #",2020-10-11T20:00:21.000Z,
1314333148038098944,1314333158003732481,0,1,0,0,724579123977457664,Prof. Tatiana Cardoso Squeff @UFU_Oficial + Dr Lúcia d'Aquino @UFPR on covid and democratic #breakdown in #Brazil https://t.co/2uxj5ovcuH,2020-10-08T22:33:38.000Z,724579123977457664
1311358145298661376,1311358145298661376,0,0,1,0,830052063891558400,"“Haverá contraindicação da vacina do coronavírus para gestantes?”.

Dúvida do povo que cientistas da @UFPR respondem:

https://t.co/Fpohh61xcS",2020-09-30T17:32:00.000Z,
1310989973936640008,1310989973936640008,1,0,3,0,20073834,Começando agora! Evento de Extensão sobre a Politização da Ciência e redes de desinformação científica em tempos de COVID-19 @PPGGI_UFPR @UFPR @ronaldfar https://t.co/QTx0qACSNT,2020-09-29T17:09:01.000Z,
1310266349424447488,1310266349424447488,0,0,0,0,833512759,https://t.co/zveDB1BUaR #ufpr #covid,2020-09-27T17:13:35.000Z,
1309243545581223937,1309243545581223937,0,0,4,0,1208038804466159618,"A UFPR também está na corrida para desenvolver uma vacina contra a covid-19. Os testes pré-clínicos já indicaram resultados animadores.

#UFPR #vacinacovid19 #coronavírus #testes #camundongos https://t.co/VlPZv0556Q",2020-09-24T21:29:20.000Z,
1309179540162392065,1309179540162392065,0,0,3,0,1259624231765184514,"A #UFPR também começou a desenvolver uma vacina contra Covid! Na fase pré-clínica, em camundongos, deu tudo certo. Agora é torcer pelas próximas. Vem, vacina!!!",2020-09-24T17:15:00.000Z,
1309121623363117060,1309121623363117060,1,0,8,0,3089452732,"Hoje  24/09 ás 15:30h será dia de apresentar o nosso trabalho com @wlcota e @ghscosta271  sobre simulações da COVID-19 nos municípios brasileiros no Departamento de Física da @UFPR . 
https://t.co/805RSHXi7G",2020-09-24T13:24:51.000Z,
